"Mouse","Year","Genotype","Behavior","E.phy","YokedTo","Conflict","APA","Group","notes","collector","Tube","Slice","Punch","photos","Date","ready.time","start.time","end.time","Slice.collector","Punch.Collector","SliceSize","Punchsize","punch.location","RNAisolationdate","RNAisolator","slice.location","best.location","jobnumber","RNAseqID","Mouse.short","Random","storagebox","year","Purpose","region","X"
"16-119C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CBK","2","CA2","","7/15/16","10:10","11:47","12:03","MK","RMH","300",NA,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",38
"16-119C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CBL","3","CA2","","7/15/16","10:10","11:47","12:03","MK","RMH","300",NA,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",39
"16-119C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CBM","4","CA2","","7/15/16","10:10","11:47","12:03","MK","RMH","300",NA,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",40
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBR","1","CA3","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",40
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBS","2","CA3","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",41
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBT","3","CA3","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",42
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBU","1","DG","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",43
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBV","2","DG","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",44
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBW","3","DG","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",45
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBX","1","CA1","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",46
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBY","2","CA1","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",47
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CBZ","3","CA1","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",48
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CCB","1","CA4","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",49
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CCC","2","CA2","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",50
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CCD","3","CA2","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",51
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CCE","1","CA2","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",52
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CCF","2","CA4","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",53
"16-119D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CCG","3","CA4","","7/15/16","17:45","19:08","19:20","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",54
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCK","1","CA1","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",55
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCL","2","CA1","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",56
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCM","3","CA1","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",57
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCN","4","CA1","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",58
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCO","1","CA3","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",59
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCP","2","CA3","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",60
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCQ","3","CA3","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",61
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCR","4","CA3","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",62
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCS","1","DG","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",63
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCT","3","DG","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"8 - BZV - ",2016,"Collaboratorium","",64
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCU","34","DG","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCV","1","CA2","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCW","2","CA2","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCX","3","CA2","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCY","4","CA2","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CCZ","1","CA4","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CDA","2","CA4","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CDB","3","CA4","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","CDC","4","CA4","","7/18/16","10:10","10:15","10:34","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDD","1","CA1","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDE","2","CA1","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDF","3","CA1","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDG","4","CA1","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDH","1","DG","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDI","2","DG","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDJ","3","DG","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDK","4","DG","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDL","1","CA2","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDM","2","CA2","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDN","3","CA2","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDO","4","CA2","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDP","1","CA4","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDQ","2","CA4","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDR","3","CA4","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDS","4","CA4","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDT","1","CA3","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDU","2","CA3","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDV","3","CA3","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","CDW","4","CA3","","7/18/16","19:30","19:53","20:11","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CER","1","CA1","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CES","2","CA1","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CET","3","CA1","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CEU","4","CA1","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CEV","1","CA3","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CEW","2","CA3","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CEX","3","CA3","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CEY","4","CA3","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CEZ","1","CA2","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFA","2","CA2","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFB","3","CA2","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFC","4","CA2","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFD","1","CA4","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFE","2","CA4","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFF","3","CA4","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFG","4","CA4","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFH","1","DG","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFI","2","DG","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFJ","3","DG","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","CFK","4","DG","","7/19/16","10:20","10:39","10:50","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFL","1","DG","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFM","2","DG","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFN","3","DG","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFO","4","DG","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFP","1","CA1","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFQ","2","CA1","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFR","3","CA1","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFS","4","CA1","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFT","1","CA4","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFU","2","CA4","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFV","3","CA4","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
"16-120D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","CFW","4","CA4","","7/19/16","19:30","20:30","21:03","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"9 - ??",2016,"Collaboratorium","",NA
